kernel,dtype,N,stride,misalign,tail,median_ms,p10_ms,p90_ms,gflops,gibps,cpe,label,hint,check,vecmode
dot,f32,1048576,1,30,0,1.297,1.27788,1.41334,1.616925,6.023516,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,31,0,1.3219,1.29502,1.43316,1.586468,5.910054,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,32,0,1.3437,1.30116,1.39324,1.560729,5.81417,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,33,0,1.3033,1.29994,1.34182,1.609109,5.994399,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,34,0,1.328,1.30258,1.38552,1.579181,5.882907,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,35,0,1.3237,1.3022,1.37722,1.584311,5.902017,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,36,0,1.3273,1.3015,1.33658,1.580014,5.886009,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,37,0,1.3832,1.30714,1.41816,1.51616,5.648135,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,38,0,1.3549,1.30456,1.44062,1.547828,5.766108,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,39,0,1.3651,1.30624,1.51264,1.536263,5.723024,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,40,0,1.3505,1.30994,1.46738,1.552871,5.784894,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,41,0,1.322,1.29874,1.36954,1.586348,5.909607,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,42,0,1.3063,1.29726,1.35102,1.605414,5.980632,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,43,0,1.3331,1.30642,1.35226,1.573139,5.860401,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,44,0,1.3167,1.28952,1.4607,1.592733,5.933394,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,45,0,1.3103,1.27728,1.42702,1.600513,5.962375,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,46,0,1.29,1.2785,1.3716,1.625699,6.056202,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,47,0,1.2968,1.27538,1.4622,1.617175,6.024445,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,48,0,1.3421,1.27314,1.47304,1.56259,5.821101,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,49,0,1.2843,1.27142,1.37814,1.632914,6.08308,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,50,0,1.3189,1.30164,1.3845,1.590077,5.923497,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,51,0,1.3324,1.30112,1.42236,1.573966,5.863479,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,52,0,1.2942,1.27778,1.40994,1.620423,6.036548,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,53,0,1.3353,1.30444,1.39574,1.570547,5.850745,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,54,0,1.3122,1.3038,1.42662,1.598195,5.953742,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,55,0,1.3078,1.30048,1.37148,1.603572,5.973773,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,56,0,1.3079,1.2924,1.33602,1.60345,5.973316,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,57,0,1.3061,1.29886,1.38288,1.60566,5.981548,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,58,0,1.3278,1.30794,1.43968,1.579419,5.883793,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,59,0,1.3288,1.30574,1.35292,1.57823,5.879365,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,60,0,1.3145,1.30346,1.33342,1.595399,5.943324,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,61,0,1.3056,1.29388,1.35108,1.606275,5.983839,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,62,0,1.3126,1.30216,1.41434,1.597708,5.951927,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f32,1048576,1,63,0,1.3141,1.29552,1.40902,1.595885,5.945134,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,0,0,1.3787,1.36108,1.45058,1.521108,11.33314,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,1,0,1.4278,1.39686,1.72384,1.4688,10.943409,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,2,0,1.4524,1.3903,1.64126,1.443922,10.758056,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,3,0,1.4047,1.38558,1.51066,1.492954,11.123372,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,4,0,1.4144,1.38152,1.56338,1.482715,11.047087,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,5,0,1.3899,1.36666,1.69708,1.508851,11.241816,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,6,0,1.4239,1.39232,1.48796,1.472823,10.973383,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,7,0,1.4127,1.38548,1.64236,1.484499,11.060381,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,8,0,1.4201,1.3547,1.50386,1.476764,11.002746,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,9,0,1.4196,1.38748,1.463,1.477284,11.006622,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,10,0,1.4161,1.39596,1.44996,1.480935,11.033825,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,11,0,1.5462,1.51358,1.65126,1.356326,10.10542,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,12,0,1.4013,1.3792,1.52818,1.496576,11.15036,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,13,0,1.4619,1.38794,1.5074,1.434539,10.688146,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,14,0,1.4182,1.40122,1.56836,1.478742,11.017487,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,15,0,1.5748,1.36906,1.88572,1.331694,9.921895,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,16,0,1.3625,1.32696,1.52908,1.539194,11.46789,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,17,0,1.4059,1.33898,1.53618,1.491679,11.113877,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,18,0,1.3948,1.37356,1.49382,1.50355,11.202323,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,19,0,1.3926,1.35962,1.45606,1.505926,11.22002,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,20,0,1.3937,1.35638,1.43786,1.504737,11.211165,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,21,0,1.3617,1.31306,1.54652,1.540098,11.474627,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,22,0,1.385,1.34564,1.81944,1.514189,11.281588,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,23,0,1.357,1.34254,1.46026,1.545433,11.51437,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,24,0,1.3496,1.33916,1.53274,1.553906,11.577504,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,25,0,1.3945,1.36136,1.47874,1.503874,11.204733,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,26,0,1.3862,1.36622,1.61326,1.512878,11.271822,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,27,0,1.3958,1.36794,1.48506,1.502473,11.194297,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,28,0,1.4129,1.36652,1.57884,1.484289,11.058815,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,29,0,1.3858,1.3306,1.51296,1.513315,11.275076,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,30,0,1.3983,1.37678,1.49208,1.499787,11.174283,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,31,0,1.405,1.36684,1.53502,1.492635,11.120996,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,32,0,1.3826,1.36184,1.49306,1.516818,11.301172,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,33,0,1.4493,1.3979,1.58388,1.44701,10.781067,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,34,0,1.454,1.43626,1.50596,1.442333,10.746217,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,35,0,1.536,1.4735,1.5748,1.365333,10.172526,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,36,0,1.5211,1.49626,1.86674,1.378708,10.272171,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,37,0,1.4822,1.39136,1.61706,1.414891,10.541762,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,38,0,1.5082,1.32896,1.8227,1.3905,10.360032,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,39,0,1.4675,1.3999,1.56226,1.429064,10.647359,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,40,0,1.3961,1.33716,1.47096,1.50215,11.191892,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,41,0,1.4914,1.41896,1.74202,1.406163,10.476733,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,42,0,1.5132,1.34406,1.66796,1.385905,10.3258,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,43,0,1.4309,1.37054,1.50944,1.465617,10.919701,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,44,0,1.3934,1.36162,1.47926,1.505061,11.213578,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,45,0,1.4167,1.38848,1.45378,1.480308,11.029152,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,46,0,1.454,1.36372,1.66196,1.442333,10.746217,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,47,0,1.3909,1.3513,1.49218,1.507766,11.233734,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,48,0,1.3847,1.35908,1.43778,1.514517,11.284033,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,49,0,1.3904,1.35606,1.62328,1.508308,11.237773,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,50,0,1.3969,1.3586,1.48316,1.50129,11.185482,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,51,0,1.389,1.35974,1.57712,1.509829,11.2491,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,52,0,1.4034,1.36772,1.5088,1.494337,11.133675,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,53,0,1.3699,1.30986,1.4747,1.53088,11.405942,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,54,0,1.3485,1.33446,1.59234,1.555174,11.586948,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,55,0,1.6021,1.55168,1.65806,1.309002,9.752824,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,56,0,1.3727,1.3466,1.39576,1.527757,11.382676,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,57,0,1.4014,1.37182,1.46594,1.496469,11.149565,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,58,0,1.3453,1.33668,1.4095,1.558873,11.61451,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,59,0,1.3563,1.33674,1.45248,1.54623,11.520313,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,60,0,1.621,1.414,1.8715,1.29374,9.639112,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,61,0,1.3656,1.32816,1.42898,1.5357,11.441857,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,62,0,1.387,1.36256,1.49716,1.512006,11.265321,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,63,0,1.3906,1.3614,1.87288,1.508091,11.236157,0.0,mis,mode:SCALAR,isa:SSE2+,SCALAR
dot,f64,1048576,1,0,0,1.3476,1.32126,1.40768,1.556213,11.594687,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,1,0,1.3363,1.32788,1.39296,1.569372,11.692734,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,2,0,1.3602,1.35044,1.43782,1.541797,11.487281,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,3,0,1.3572,1.2994,1.484,1.545205,11.512673,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,4,0,1.3415,1.30388,1.55432,1.563289,11.64741,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,5,0,1.5306,1.32034,1.71596,1.37015,10.208415,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,6,0,1.458,1.31868,1.66354,1.438376,10.716735,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,7,0,1.4884,1.36682,1.63874,1.408998,10.49785,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,8,0,1.3437,1.32472,1.5361,1.560729,11.62834,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,9,0,1.4126,1.30078,1.57262,1.484604,11.061164,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,10,0,1.4257,1.39256,1.52892,1.470963,10.959529,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,11,0,1.3605,1.32878,1.42652,1.541457,11.484748,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,12,0,1.4072,1.3706,1.53682,1.490301,11.10361,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,13,0,1.3794,1.32922,1.49046,1.520336,11.327389,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,14,0,1.408,1.3545,1.66132,1.489455,11.097301,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,15,0,1.3704,1.30596,1.3976,1.530321,11.401781,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,16,0,1.4122,1.33366,1.61752,1.485025,11.064297,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,17,0,1.491,1.39152,1.67642,1.406541,10.479544,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,18,0,1.5829,1.3823,1.75428,1.32488,9.871123,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,19,0,1.3871,1.3472,1.4146,1.511897,11.264509,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,20,0,1.3819,1.3532,1.70056,1.517586,11.306896,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,21,0,1.3761,1.36266,1.44438,1.523982,11.354553,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,22,0,1.3921,1.32574,1.67782,1.506466,11.22405,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,23,0,1.3681,1.31378,1.46948,1.532894,11.420949,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,24,0,1.4238,1.3849,1.54548,1.472926,10.974154,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,25,0,1.3808,1.35886,1.44406,1.518795,11.315904,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,26,0,1.3757,1.31172,1.59622,1.524425,11.357854,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,27,0,1.3685,1.31414,1.45598,1.532446,11.417611,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,28,0,1.3862,1.35106,1.48026,1.512878,11.271822,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,29,0,1.3771,1.34048,1.45456,1.522876,11.346307,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,30,0,1.3816,1.34856,1.60898,1.517915,11.309351,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,31,0,1.3982,1.33996,1.74292,1.499894,11.175082,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,32,0,1.3715,1.28974,1.42026,1.529094,11.392636,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,33,0,1.391,1.3318,1.629,1.507658,11.232926,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,34,0,1.3472,1.3335,1.43852,1.556675,11.598129,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,35,0,1.3707,1.33738,1.44982,1.529986,11.399285,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,36,0,1.4215,1.32828,1.53686,1.475309,10.99191,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,37,0,1.4096,1.37016,1.55674,1.487764,11.084705,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,38,0,1.4071,1.34034,1.61,1.490407,11.104399,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,39,0,1.3826,1.3134,1.48254,1.516818,11.301172,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,40,0,1.3542,1.31496,1.44548,1.548628,11.538178,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,41,0,1.3952,1.35228,1.4605,1.503119,11.199111,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,42,0,1.4128,1.37416,1.51298,1.484394,11.059598,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,43,0,1.4189,1.31082,1.66482,1.478013,11.012052,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,44,0,1.3565,1.33642,1.50138,1.546002,11.518614,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,45,0,1.3582,1.3188,1.61584,1.544067,11.504197,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,46,0,1.431,1.30936,1.5852,1.465515,10.918938,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,47,0,1.3526,1.33852,1.47262,1.55046,11.551826,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,48,0,1.3665,1.36186,1.51428,1.534689,11.434321,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,49,0,1.379,1.36932,1.43348,1.520777,11.330674,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,50,0,1.4143,1.30708,1.51832,1.48282,11.047868,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,51,0,1.4286,1.37616,1.55156,1.467977,10.937281,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,52,0,1.417,1.3891,1.67664,1.479994,11.026817,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,53,0,1.4368,1.40778,1.4975,1.459599,10.874861,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,54,0,1.4356,1.40556,1.53562,1.460819,10.883951,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,55,0,1.412,1.38012,1.5674,1.485235,11.065864,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,56,0,1.4211,1.4021,1.53178,1.475724,10.995004,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,57,0,1.4132,1.40412,1.51858,1.483974,11.056468,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,58,0,1.4204,1.39592,1.52566,1.476452,11.000422,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,59,0,1.3998,1.38746,1.53276,1.49818,11.162309,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,60,0,1.399,1.35168,1.56122,1.499036,11.168692,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,61,0,1.4225,1.39216,1.50262,1.474272,10.984183,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,62,0,1.4482,1.38946,1.56658,1.448109,10.789256,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,63,0,1.4357,1.34416,1.55744,1.460717,10.883193,0.0,mis,mode:AUTO,isa:SSE2+,AUTO
dot,f64,1048576,1,0,0,1.3716,1.33824,1.53324,1.528982,11.391805,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,1,0,1.4051,1.3175,1.5466,1.492529,11.120205,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,2,0,1.3538,1.32178,1.4701,1.549086,11.541587,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,3,0,1.3533,1.3247,1.64046,1.549658,11.545851,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,4,0,1.3515,1.32264,1.63888,1.551722,11.561228,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,5,0,1.4069,1.34518,1.55542,1.490619,11.105978,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,6,0,1.3769,1.33968,1.49192,1.523097,11.347956,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,7,0,1.3882,1.34768,1.50216,1.510699,11.255583,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,8,0,1.3729,1.34574,1.48808,1.527534,11.381018,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,9,0,1.3862,1.3449,1.45072,1.512878,11.271822,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,10,0,1.3745,1.33536,1.4638,1.525756,11.36777,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,11,0,1.3713,1.34038,1.3759,1.529317,11.394297,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,12,0,1.3777,1.34952,1.59734,1.522212,11.341366,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,13,0,1.3684,1.35146,1.51264,1.532558,11.418445,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,14,0,1.3804,1.35204,1.46888,1.519235,11.319183,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,15,0,1.3753,1.3329,1.6399,1.524869,11.361158,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,16,0,1.4102,1.39172,1.47804,1.487131,11.079989,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,17,0,1.4004,1.34988,1.5269,1.497538,11.157526,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,18,0,1.5634,1.3393,1.68084,1.341405,9.994243,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,19,0,1.4041,1.30774,1.53374,1.493592,11.128125,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,20,0,1.3708,1.34986,1.5167,1.529875,11.398453,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,21,0,1.3517,1.33026,1.4005,1.551492,11.559518,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,22,0,1.3804,1.35404,1.43874,1.519235,11.319183,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,23,0,1.4016,1.3361,1.58998,1.496256,11.147974,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,24,0,1.3336,1.30868,1.4719,1.572549,11.716407,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,25,0,1.3386,1.31994,1.43238,1.566676,11.672643,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,26,0,1.377,1.34256,1.54386,1.522986,11.347131,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,27,0,1.3778,1.34186,1.4745,1.522102,11.340543,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,28,0,1.3554,1.34296,1.39872,1.547257,11.527962,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,29,0,1.4289,1.36522,1.45348,1.467669,10.934985,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,30,0,1.3599,1.3283,1.4794,1.542137,11.489815,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,31,0,1.3689,1.33248,1.51764,1.531998,11.414274,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,32,0,1.3775,1.29224,1.61592,1.522433,11.343013,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,33,0,1.3561,1.32742,1.43378,1.546458,11.522012,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,34,0,1.3669,1.31606,1.43398,1.53424,11.430975,0.0,mis,mode:AVX2,isa:AVX2,AVX2
dot,f64,1048576,1,35,0,1.3309,1.32232,1.4988,1.57574,11.740176,0.0,mis,mode:AVX2,isa:AVX2,AVX2
